location,treatment,pair,plot,point,date,year,DOY,CumLS2022,CumES2023,CumLS2023,TD [cm],Note
1,I,1,1I1,A,05/06/2023,2023,156,50,0,0,29,
1,I,1,1I1,C,05/06/2023,2023,156,50,0,0,27,
1,I,1,1I1,E,05/06/2023,2023,156,50,0,0,30,
1,I,1,1I1,G,05/06/2023,2023,156,50,0,0,27,
1,I,1,1I1,I,05/06/2023,2023,156,50,0,0,28,
1,C,2,1C2,A,05/06/2023,2023,156,0,0,0,27,
1,C,2,1C2,C,05/06/2023,2023,156,0,0,0,23,
1,C,2,1C2,E,05/06/2023,2023,156,0,0,0,22,
1,C,2,1C2,G,05/06/2023,2023,156,0,0,0,23,
1,C,2,1C2,I,05/06/2023,2023,156,0,0,0,25,
1,I,2,1I2,A,05/06/2023,2023,156,50,0,0,25,
1,I,2,1I2,C,05/06/2023,2023,156,50,0,0,22,
1,I,2,1I2,E,05/06/2023,2023,156,50,0,0,28,
1,I,2,1I2,G,05/06/2023,2023,156,50,0,0,25,
1,I,2,1I2,I,05/06/2023,2023,156,50,0,0,22,
1,C,3,1C3,A,05/06/2023,2023,156,0,0,0,28,
1,C,3,1C3,C,05/06/2023,2023,156,0,0,0,27,
1,C,3,1C3,E,05/06/2023,2023,156,0,0,0,29,
1,C,3,1C3,G,05/06/2023,2023,156,0,0,0,29,
1,C,3,1C3,I,05/06/2023,2023,156,0,0,0,30,
1,I,3,1I3,A,05/06/2023,2023,156,50,0,0,34,
1,I,3,1I3,C,05/06/2023,2023,156,50,0,0,30,
1,I,3,1I3,E,05/06/2023,2023,156,50,0,0,29,
1,I,3,1I3,G,05/06/2023,2023,156,50,0,0,38,
1,I,3,1I3,I,05/06/2023,2023,156,50,0,0,31,
1,C,4,1C4,A,05/06/2023,2023,156,0,0,0,25,
1,C,4,1C4,C,05/06/2023,2023,156,0,0,0,28,
1,C,4,1C4,E,05/06/2023,2023,156,0,0,0,28,
1,C,4,1C4,G,05/06/2023,2023,156,0,0,0,27,
1,C,4,1C4,I,05/06/2023,2023,156,0,0,0,25,
1,I,4,1I4,A,05/06/2023,2023,156,50,0,0,24,
1,I,4,1I4,C,05/06/2023,2023,156,50,0,0,28,
1,I,4,1I4,E,05/06/2023,2023,156,50,0,0,28,
1,I,4,1I4,G,05/06/2023,2023,156,50,0,0,24,
1,I,4,1I4,I,05/06/2023,2023,156,50,0,0,24,
1,C,5,1C5,A,05/06/2023,2023,156,0,0,0,25,
1,C,5,1C5,C,05/06/2023,2023,156,0,0,0,29,
1,C,5,1C5,E,05/06/2023,2023,156,0,0,0,25,
1,C,5,1C5,G,05/06/2023,2023,156,0,0,0,26,
1,C,5,1C5,I,05/06/2023,2023,156,0,0,0,21,
1,I,5,1I5,A,05/06/2023,2023,156,50,0,0,22,
1,I,5,1I5,C,05/06/2023,2023,156,50,0,0,26,
1,I,5,1I5,E,05/06/2023,2023,156,50,0,0,24,
1,I,5,1I5,G,05/06/2023,2023,156,50,0,0,24,
1,I,5,1I5,I,05/06/2023,2023,156,50,0,0,23,
1,C,6,1C6,A,05/06/2023,2023,156,0,0,0,25,
1,C,6,1C6,C,05/06/2023,2023,156,0,0,0,27,
1,C,6,1C6,E,05/06/2023,2023,156,0,0,0,25,
1,C,6,1C6,G,05/06/2023,2023,156,0,0,0,28,
1,C,6,1C6,I,05/06/2023,2023,156,0,0,0,27,
1,I,6,1I6,A,05/06/2023,2023,156,50,0,0,24,
1,I,6,1I6,C,05/06/2023,2023,156,50,0,0,25,
1,I,6,1I6,E,05/06/2023,2023,156,50,0,0,24,
1,I,6,1I6,G,05/06/2023,2023,156,50,0,0,25,
1,I,6,1I6,I,05/06/2023,2023,156,50,0,0,26,
1,C,7,1C7,A,05/06/2023,2023,156,0,0,0,22,
1,C,7,1C7,C,05/06/2023,2023,156,0,0,0,24,
1,C,7,1C7,E,05/06/2023,2023,156,0,0,0,25,
1,C,7,1C7,G,05/06/2023,2023,156,0,0,0,28,
1,C,7,1C7,I,05/06/2023,2023,156,0,0,0,25,
1,I,7,1I7,A,05/06/2023,2023,156,50,0,0,28,
1,I,7,1I7,C,05/06/2023,2023,156,50,0,0,25,
1,I,7,1I7,E,05/06/2023,2023,156,50,0,0,25,
1,I,7,1I7,G,05/06/2023,2023,156,50,0,0,20,
1,I,7,1I7,I,05/06/2023,2023,156,50,0,0,27,
2,C,1,2C1,A,05/06/2023,2023,156,0,0,0,17,
2,C,1,2C1,C,05/06/2023,2023,156,0,0,0,19,
2,C,1,2C1,E,05/06/2023,2023,156,0,0,0,16,
2,C,1,2C1,G,05/06/2023,2023,156,0,0,0,17,
2,C,1,2C1,I,05/06/2023,2023,156,0,0,0,17,
2,I,1,2I1,A,05/06/2023,2023,156,50,0,0,15,
2,I,1,2I1,C,05/06/2023,2023,156,50,0,0,17,
2,I,1,2I1,E,05/06/2023,2023,156,50,0,0,17,
2,I,1,2I1,G,05/06/2023,2023,156,50,0,0,17,
2,I,1,2I1,I,05/06/2023,2023,156,50,0,0,16,
2,C,2,2C2,A,05/06/2023,2023,156,0,0,0,16,
2,C,2,2C2,C,05/06/2023,2023,156,0,0,0,16,
2,C,2,2C2,E,05/06/2023,2023,156,0,0,0,15,
2,C,2,2C2,G,05/06/2023,2023,156,0,0,0,16,
2,C,2,2C2,I,05/06/2023,2023,156,0,0,0,15,
2,I,2,2I2,A,05/06/2023,2023,156,50,0,0,15,
2,I,2,2I2,C,05/06/2023,2023,156,50,0,0,11,
2,I,2,2I2,E,05/06/2023,2023,156,50,0,0,13,
2,I,2,2I2,G,05/06/2023,2023,156,50,0,0,17,
2,I,2,2I2,I,05/06/2023,2023,156,50,0,0,13,
2,C,3,2C3,A,05/06/2023,2023,156,0,0,0,15,
2,C,3,2C3,C,05/06/2023,2023,156,0,0,0,15,
2,C,3,2C3,E,05/06/2023,2023,156,0,0,0,15,
2,C,3,2C3,G,05/06/2023,2023,156,0,0,0,15,
2,C,3,2C3,I,05/06/2023,2023,156,0,0,0,12,
2,I,3,2I3,A,05/06/2023,2023,156,50,0,0,14,
2,I,3,2I3,C,05/06/2023,2023,156,50,0,0,15,
2,I,3,2I3,E,05/06/2023,2023,156,50,0,0,18,
2,I,3,2I3,G,05/06/2023,2023,156,50,0,0,18,
2,I,3,2I3,I,05/06/2023,2023,156,50,0,0,16,
2,C,4,2C4,A,05/06/2023,2023,156,0,0,0,20,
2,C,4,2C4,C,05/06/2023,2023,156,0,0,0,16,
2,C,4,2C4,E,05/06/2023,2023,156,0,0,0,17,
2,C,4,2C4,G,05/06/2023,2023,156,0,0,0,15,
2,C,4,2C4,I,05/06/2023,2023,156,0,0,0,16,
2,I,4,2I4,A,05/06/2023,2023,156,50,0,0,13,
2,I,4,2I4,C,05/06/2023,2023,156,50,0,0,16,
2,I,4,2I4,E,05/06/2023,2023,156,50,0,0,14,
2,I,4,2I4,G,05/06/2023,2023,156,50,0,0,15,
2,I,4,2I4,I,05/06/2023,2023,156,50,0,0,14,
2,C,5,2C5,A,05/06/2023,2023,156,0,0,0,17,
2,C,5,2C5,C,05/06/2023,2023,156,0,0,0,17,
2,C,5,2C5,E,05/06/2023,2023,156,0,0,0,18,
2,C,5,2C5,G,05/06/2023,2023,156,0,0,0,17,
2,C,5,2C5,I,05/06/2023,2023,156,0,0,0,17,
2,I,5,2I5,A,05/06/2023,2023,156,50,0,0,17,
2,I,5,2I5,C,05/06/2023,2023,156,50,0,0,16,
2,I,5,2I5,E,05/06/2023,2023,156,50,0,0,14,
2,I,5,2I5,G,05/06/2023,2023,156,50,0,0,13,
2,I,5,2I5,I,05/06/2023,2023,156,50,0,0,14,
2,C,6,2C6,A,05/06/2023,2023,156,0,0,0,15,
2,C,6,2C6,C,05/06/2023,2023,156,0,0,0,16,
2,C,6,2C6,E,05/06/2023,2023,156,0,0,0,13,
2,C,6,2C6,G,05/06/2023,2023,156,0,0,0,24,*) Exact location uncertain
2,C,6,2C6,I,05/06/2023,2023,156,0,0,0,23,
2,I,6,2I6,A,05/06/2023,2023,156,50,0,0,14,
2,I,6,2I6,C,05/06/2023,2023,156,50,0,0,17,
2,I,6,2I6,E,05/06/2023,2023,156,50,0,0,15,
2,I,6,2I6,G,05/06/2023,2023,156,50,0,0,13,
2,I,6,2I6,I,05/06/2023,2023,156,50,0,0,15,
2,C,7,2C7,A,05/06/2023,2023,156,0,0,0,17,
2,C,7,2C7,C,05/06/2023,2023,156,0,0,0,16,
2,C,7,2C7,E,05/06/2023,2023,156,0,0,0,14,
2,C,7,2C7,G,05/06/2023,2023,156,0,0,0,14,
2,C,7,2C7,I,05/06/2023,2023,156,0,0,0,15,
2,I,7,2I7,A,05/06/2023,2023,156,50,0,0,15,
2,I,7,2I7,C,05/06/2023,2023,156,50,0,0,16,
2,I,7,2I7,E,05/06/2023,2023,156,50,0,0,16,
2,I,7,2I7,G,05/06/2023,2023,156,50,0,0,15,
2,I,7,2I7,I,05/06/2023,2023,156,50,0,0,15,
3,C,1,3C1,A,05/06/2023,2023,156,0,0,0,13,
3,C,1,3C1,C,05/06/2023,2023,156,0,0,0,11,
3,C,1,3C1,E,05/06/2023,2023,156,0,0,0,13,
3,C,1,3C1,G,05/06/2023,2023,156,0,0,0,12,
3,C,1,3C1,I,05/06/2023,2023,156,0,0,0,11,
3,I,1,3I1,A,05/06/2023,2023,156,50,0,0,11,
3,I,1,3I1,C,05/06/2023,2023,156,50,0,0,14,
3,I,1,3I1,E,05/06/2023,2023,156,50,0,0,15,
3,I,1,3I1,G,05/06/2023,2023,156,50,0,0,13,
3,I,1,3I1,I,05/06/2023,2023,156,50,0,0,12,
3,C,2,3C2,A,05/06/2023,2023,156,0,0,0,11,
3,C,2,3C2,C,05/06/2023,2023,156,0,0,0,14,
3,C,2,3C2,E,05/06/2023,2023,156,0,0,0,13,
3,C,2,3C2,G,05/06/2023,2023,156,0,0,0,17,
3,C,2,3C2,I,05/06/2023,2023,156,0,0,0,11,
3,I,2,3I2,A,05/06/2023,2023,156,50,0,0,24,
3,I,2,3I2,C,05/06/2023,2023,156,50,0,0,13,
3,I,2,3I2,E,05/06/2023,2023,156,50,0,0,19,
3,I,2,3I2,G,05/06/2023,2023,156,50,0,0,18,
3,I,2,3I2,I,05/06/2023,2023,156,50,0,0,23,
3,C,3,3C3,A,05/06/2023,2023,156,0,0,0,6,
3,C,3,3C3,C,05/06/2023,2023,156,0,0,0,4,
3,C,3,3C3,E,05/06/2023,2023,156,0,0,0,13,*) not entirely submerged but water very close to ground level
3,C,3,3C3,G,05/06/2023,2023,156,0,0,0,20,*) not entirely submerged but water very close to ground level
3,C,3,3C3,I,05/06/2023,2023,156,0,0,0,7,
3,I,3,3I3,A,05/06/2023,2023,156,50,0,0,8,
3,I,3,3I3,C,05/06/2023,2023,156,50,0,0,8,
3,I,3,3I3,E,05/06/2023,2023,156,50,0,0,4,*) not entirely submerged but water very close to ground level
3,I,3,3I3,G,05/06/2023,2023,156,50,0,0,2,
3,I,3,3I3,I,05/06/2023,2023,156,50,0,0,7,
3,C,4,3C4,A,05/06/2023,2023,156,0,0,0,SC,
3,C,4,3C4,C,05/06/2023,2023,156,0,0,0,SC,
3,C,4,3C4,E,05/06/2023,2023,156,0,0,0,SC,
3,C,4,3C4,G,05/06/2023,2023,156,0,0,0,SC,
3,C,4,3C4,I,05/06/2023,2023,156,0,0,0,SC,
3,I,4,3I4,A,05/06/2023,2023,156,50,0,0,SC,*) plot showed water stream under snow
3,I,4,3I4,C,05/06/2023,2023,156,50,0,0,SC,*) plot showed water stream under snow
3,I,4,3I4,E,05/06/2023,2023,156,50,0,0,SC,*) plot showed water stream under snow
3,I,4,3I4,G,05/06/2023,2023,156,50,0,0,SC,*) plot showed water stream under snow
3,I,4,3I4,I,05/06/2023,2023,156,50,0,0,SC,*) plot showed water stream under snow
3,C,5,3C5,A,05/06/2023,2023,156,0,0,0,10,
3,C,5,3C5,C,05/06/2023,2023,156,0,0,0,13,
3,C,5,3C5,E,05/06/2023,2023,156,0,0,0,15,
3,C,5,3C5,G,05/06/2023,2023,156,0,0,0,19,
3,C,5,3C5,I,05/06/2023,2023,156,0,0,0,12,
3,I,5,3I5,A,05/06/2023,2023,156,50,0,0,SC,
3,I,5,3I5,C,05/06/2023,2023,156,50,0,0,SC,
3,I,5,3I5,E,05/06/2023,2023,156,50,0,0,4,
3,I,5,3I5,G,05/06/2023,2023,156,50,0,0,SC,
3,I,5,3I5,I,05/06/2023,2023,156,50,0,0,SC,
3,C,6,3C6,A,05/06/2023,2023,156,0,0,0,4,*) rocks?
3,C,6,3C6,C,05/06/2023,2023,156,0,0,0,NA,*) rocks
3,C,6,3C6,E,05/06/2023,2023,156,0,0,0,7,
3,C,6,3C6,G,05/06/2023,2023,156,0,0,0,SC,
3,C,6,3C6,I,05/06/2023,2023,156,0,0,0,9,
3,I,6,3I6,A,05/06/2023,2023,156,50,0,0,10,
3,I,6,3I6,C,05/06/2023,2023,156,50,0,0,17,*) rocks?
3,I,6,3I6,E,05/06/2023,2023,156,50,0,0,11,
3,I,6,3I6,G,05/06/2023,2023,156,50,0,0,12,
3,I,6,3I6,I,05/06/2023,2023,156,50,0,0,15,
4,C,1,4C1,A,05/06/2023,2023,156,0,0,0,SC,
4,C,1,4C1,C,05/06/2023,2023,156,0,0,0,SC,
4,C,1,4C1,E,05/06/2023,2023,156,0,0,0,SC,
4,C,1,4C1,G,05/06/2023,2023,156,0,0,0,SC,
4,C,1,4C1,I,05/06/2023,2023,156,0,0,0,SC,
4,I,1,4I1,A,05/06/2023,2023,156,50,0,0,SC,
4,I,1,4I1,C,05/06/2023,2023,156,50,0,0,SC,
4,I,1,4I1,E,05/06/2023,2023,156,50,0,0,SC,
4,I,1,4I1,G,05/06/2023,2023,156,50,0,0,SC,
4,I,1,4I1,I,05/06/2023,2023,156,50,0,0,SC,
4,C,2,4C2,A,05/06/2023,2023,156,0,0,0,7,
4,C,2,4C2,C,05/06/2023,2023,156,0,0,0,SC,
4,C,2,4C2,E,05/06/2023,2023,156,0,0,0,10,
4,C,2,4C2,G,05/06/2023,2023,156,0,0,0,4,
4,C,2,4C2,I,05/06/2023,2023,156,0,0,0,9,
4,I,2,4I2,A,05/06/2023,2023,156,50,0,0,5,
4,I,2,4I2,C,05/06/2023,2023,156,50,0,0,SC,
4,I,2,4I2,E,05/06/2023,2023,156,50,0,0,3,
4,I,2,4I2,G,05/06/2023,2023,156,50,0,0,6,
4,I,2,4I2,I,05/06/2023,2023,156,50,0,0,4,
4,C,3,4C3,A,05/06/2023,2023,156,0,0,0,5,
4,C,3,4C3,C,05/06/2023,2023,156,0,0,0,13,
4,C,3,4C3,E,05/06/2023,2023,156,0,0,0,8,
4,C,3,4C3,G,05/06/2023,2023,156,0,0,0,11,
4,C,3,4C3,I,05/06/2023,2023,156,0,0,0,10,
4,I,3,4I3,A,05/06/2023,2023,156,50,0,0,11,
4,I,3,4I3,C,05/06/2023,2023,156,50,0,0,9,
4,I,3,4I3,E,05/06/2023,2023,156,50,0,0,7,
4,I,3,4I3,G,05/06/2023,2023,156,50,0,0,7,
4,I,3,4I3,I,05/06/2023,2023,156,50,0,0,10,
4,C,4,4C4,A,05/06/2023,2023,156,0,0,0,1,*) partially snow covered
4,C,4,4C4,C,05/06/2023,2023,156,0,0,0,5,
4,C,4,4C4,E,05/06/2023,2023,156,0,0,0,SC,
4,C,4,4C4,G,05/06/2023,2023,156,0,0,0,10,
4,C,4,4C4,I,05/06/2023,2023,156,0,0,0,5,
4,I,4,4I4,A,05/06/2023,2023,156,50,0,0,SC,
4,I,4,4I4,C,05/06/2023,2023,156,50,0,0,SC,
4,I,4,4I4,E,05/06/2023,2023,156,50,0,0,SC,
4,I,4,4I4,G,05/06/2023,2023,156,50,0,0,SC,
4,I,4,4I4,I,05/06/2023,2023,156,50,0,0,SC,
4,C,5,4C5,A,05/06/2023,2023,156,0,0,0,SC,
4,C,5,4C5,C,05/06/2023,2023,156,0,0,0,SC,
4,C,5,4C5,E,05/06/2023,2023,156,0,0,0,SC,
4,C,5,4C5,G,05/06/2023,2023,156,0,0,0,SC,
4,C,5,4C5,I,05/06/2023,2023,156,0,0,0,SC,
4,I,5,4I5,A,05/06/2023,2023,156,50,0,0,SC,
4,I,5,4I5,C,05/06/2023,2023,156,50,0,0,SC,
4,I,5,4I5,E,05/06/2023,2023,156,50,0,0,SC,
4,I,5,4I5,G,05/06/2023,2023,156,50,0,0,SC,
4,I,5,4I5,I,05/06/2023,2023,156,50,0,0,SC,
4,C,6,4C6,A,05/06/2023,2023,156,0,0,0,SC,
4,C,6,4C6,C,05/06/2023,2023,156,0,0,0,SC,
4,C,6,4C6,E,05/06/2023,2023,156,0,0,0,SC,
4,C,6,4C6,G,05/06/2023,2023,156,0,0,0,SC,
4,C,6,4C6,I,05/06/2023,2023,156,0,0,0,SC,
4,I,6,4I6,A,05/06/2023,2023,156,50,0,0,SC,
4,I,6,4I6,C,05/06/2023,2023,156,50,0,0,2,*) Exact location uncertain
4,I,6,4I6,E,05/06/2023,2023,156,50,0,0,4,*) Exact location uncertain
4,I,6,4I6,G,05/06/2023,2023,156,50,0,0,5,*) Exact location uncertain
4,I,6,4I6,I,05/06/2023,2023,156,50,0,0,2,*) Exact location uncertain
1,C,1,1C1,A,08/06/2023,2023,159,0,0,0,31,*) 8 june (loc 1 and 2) and 12th june (loc 3 and 4) are baseline measurements
1,C,1,1C1,C,08/06/2023,2023,159,0,0,0,30,
1,C,1,1C1,E,08/06/2023,2023,159,0,0,0,24,
1,C,1,1C1,G,08/06/2023,2023,159,0,0,0,26,
1,C,1,1C1,I,08/06/2023,2023,159,0,0,0,28,
1,ES,1,1ES1,A,08/06/2023,2023,159,0,0,0,29,
1,ES,1,1ES1,C,08/06/2023,2023,159,0,0,0,24,
1,ES,1,1ES1,E,08/06/2023,2023,159,0,0,0,30,
1,ES,1,1ES1,G,08/06/2023,2023,159,0,0,0,24,
1,ES,1,1ES1,I,08/06/2023,2023,159,0,0,0,32,
1,I,1,1I1,A,08/06/2023,2023,159,50,0,0,32,
1,I,1,1I1,C,08/06/2023,2023,159,50,0,0,31,
1,I,1,1I1,E,08/06/2023,2023,159,50,0,0,37,
1,I,1,1I1,G,08/06/2023,2023,159,50,0,0,32,
1,I,1,1I1,I,08/06/2023,2023,159,50,0,0,30,
1,LS,1,1LS1,A,08/06/2023,2023,159,0,0,0,28,
1,LS,1,1LS1,C,08/06/2023,2023,159,0,0,0,30,
1,LS,1,1LS1,E,08/06/2023,2023,159,0,0,0,29,
1,LS,1,1LS1,G,08/06/2023,2023,159,0,0,0,25,
1,LS,1,1LS1,I,08/06/2023,2023,159,0,0,0,25,
1,C,2,1C2,A,08/06/2023,2023,159,0,0,0,30,
1,C,2,1C2,C,08/06/2023,2023,159,0,0,0,23,
1,C,2,1C2,E,08/06/2023,2023,159,0,0,0,26,
1,C,2,1C2,G,08/06/2023,2023,159,0,0,0,25,
1,C,2,1C2,I,08/06/2023,2023,159,0,0,0,29,
1,ES,2,1ES2,A,08/06/2023,2023,159,0,0,0,27,
1,ES,2,1ES2,C,08/06/2023,2023,159,0,0,0,27,
1,ES,2,1ES2,E,08/06/2023,2023,159,0,0,0,28,
1,ES,2,1ES2,G,08/06/2023,2023,159,0,0,0,27,
1,ES,2,1ES2,I,08/06/2023,2023,159,0,0,0,27,
1,I,2,1I2,A,08/06/2023,2023,159,50,0,0,30,
1,I,2,1I2,C,08/06/2023,2023,159,50,0,0,27,
1,I,2,1I2,E,08/06/2023,2023,159,50,0,0,32,
1,I,2,1I2,G,08/06/2023,2023,159,50,0,0,31,
1,I,2,1I2,I,08/06/2023,2023,159,50,0,0,26,
1,LS,2,1LS2,A,08/06/2023,2023,159,0,0,0,29,
1,LS,2,1LS2,C,08/06/2023,2023,159,0,0,0,28,
1,LS,2,1LS2,E,08/06/2023,2023,159,0,0,0,26,
1,LS,2,1LS2,G,08/06/2023,2023,159,0,0,0,30,
1,LS,2,1LS2,I,08/06/2023,2023,159,0,0,0,30,
1,C,3,1C3,A,08/06/2023,2023,159,0,0,0,33,
1,C,3,1C3,C,08/06/2023,2023,159,0,0,0,30,
1,C,3,1C3,E,08/06/2023,2023,159,0,0,0,33,
1,C,3,1C3,G,08/06/2023,2023,159,0,0,0,34,
1,C,3,1C3,I,08/06/2023,2023,159,0,0,0,36,
1,ES,3,1ES3,A,08/06/2023,2023,159,0,0,0,32,
1,ES,3,1ES3,C,08/06/2023,2023,159,0,0,0,32,
1,ES,3,1ES3,E,08/06/2023,2023,159,0,0,0,28,
1,ES,3,1ES3,G,08/06/2023,2023,159,0,0,0,30,
1,ES,3,1ES3,I,08/06/2023,2023,159,0,0,0,34,
1,I,3,1I3,A,08/06/2023,2023,159,50,0,0,37,
1,I,3,1I3,C,08/06/2023,2023,159,50,0,0,35,
1,I,3,1I3,E,08/06/2023,2023,159,50,0,0,34,
1,I,3,1I3,G,08/06/2023,2023,159,50,0,0,43,
1,I,3,1I3,I,08/06/2023,2023,159,50,0,0,35,
1,LS,3,1LS3,A,08/06/2023,2023,159,0,0,0,30,
1,LS,3,1LS3,C,08/06/2023,2023,159,0,0,0,35,
1,LS,3,1LS3,E,08/06/2023,2023,159,0,0,0,29,
1,LS,3,1LS3,G,08/06/2023,2023,159,0,0,0,34,
1,LS,3,1LS3,I,08/06/2023,2023,159,0,0,0,35,
1,C,4,1C4,A,08/06/2023,2023,159,0,0,0,28,
1,C,4,1C4,C,08/06/2023,2023,159,0,0,0,30,
1,C,4,1C4,E,08/06/2023,2023,159,0,0,0,31,
1,C,4,1C4,G,08/06/2023,2023,159,0,0,0,29,
1,C,4,1C4,I,08/06/2023,2023,159,0,0,0,26,
1,ES,4,1ES4,A,08/06/2023,2023,159,0,0,0,27,
1,ES,4,1ES4,C,08/06/2023,2023,159,0,0,0,30,
1,ES,4,1ES4,E,08/06/2023,2023,159,0,0,0,29,
1,ES,4,1ES4,G,08/06/2023,2023,159,0,0,0,28,
1,ES,4,1ES4,I,08/06/2023,2023,159,0,0,0,28,
1,I,4,1I4,A,08/06/2023,2023,159,50,0,0,25,
1,I,4,1I4,C,08/06/2023,2023,159,50,0,0,29,
1,I,4,1I4,E,08/06/2023,2023,159,50,0,0,31,
1,I,4,1I4,G,08/06/2023,2023,159,50,0,0,28,
1,I,4,1I4,I,08/06/2023,2023,159,50,0,0,26,
1,LS,4,1LS4,A,08/06/2023,2023,159,0,0,0,26,
1,LS,4,1LS4,C,08/06/2023,2023,159,0,0,0,23,
1,LS,4,1LS4,E,08/06/2023,2023,159,0,0,0,30,
1,LS,4,1LS4,G,08/06/2023,2023,159,0,0,0,33,
1,LS,4,1LS4,I,08/06/2023,2023,159,0,0,0,27,
1,C,5,1C5,A,08/06/2023,2023,159,0,0,0,30,
1,C,5,1C5,C,08/06/2023,2023,159,0,0,0,33,
1,C,5,1C5,E,08/06/2023,2023,159,0,0,0,29,
1,C,5,1C5,G,08/06/2023,2023,159,0,0,0,31,
1,C,5,1C5,I,08/06/2023,2023,159,0,0,0,25,
1,ES,5,1ES5,A,08/06/2023,2023,159,0,0,0,33,
1,ES,5,1ES5,C,08/06/2023,2023,159,0,0,0,30,
1,ES,5,1ES5,E,08/06/2023,2023,159,0,0,0,29,
1,ES,5,1ES5,G,08/06/2023,2023,159,0,0,0,29,
1,ES,5,1ES5,I,08/06/2023,2023,159,0,0,0,29,
1,I,5,1I5,A,08/06/2023,2023,159,50,0,0,23,
1,I,5,1I5,C,08/06/2023,2023,159,50,0,0,31,
1,I,5,1I5,E,08/06/2023,2023,159,50,0,0,32,
1,I,5,1I5,G,08/06/2023,2023,159,50,0,0,27,
1,I,5,1I5,I,08/06/2023,2023,159,50,0,0,27,
1,LS,5,1LS5,A,08/06/2023,2023,159,0,0,0,29,
1,LS,5,1LS5,C,08/06/2023,2023,159,0,0,0,30,
1,LS,5,1LS5,E,08/06/2023,2023,159,0,0,0,33,
1,LS,5,1LS5,G,08/06/2023,2023,159,0,0,0,30,
1,LS,5,1LS5,I,08/06/2023,2023,159,0,0,0,28,
1,C,6,1C6,A,08/06/2023,2023,159,0,0,0,29,
1,C,6,1C6,C,08/06/2023,2023,159,0,0,0,31,
1,C,6,1C6,E,08/06/2023,2023,159,0,0,0,28,
1,C,6,1C6,G,08/06/2023,2023,159,0,0,0,31,
1,C,6,1C6,I,08/06/2023,2023,159,0,0,0,31,
1,ES,6,1ES6,A,08/06/2023,2023,159,0,0,0,26,
1,ES,6,1ES6,C,08/06/2023,2023,159,0,0,0,29,
1,ES,6,1ES6,E,08/06/2023,2023,159,0,0,0,30,
1,ES,6,1ES6,G,08/06/2023,2023,159,0,0,0,24,
1,ES,6,1ES6,I,08/06/2023,2023,159,0,0,0,28,
1,I,6,1I6,A,08/06/2023,2023,159,50,0,0,28,
1,I,6,1I6,C,08/06/2023,2023,159,50,0,0,30,
1,I,6,1I6,E,08/06/2023,2023,159,50,0,0,27,
1,I,6,1I6,G,08/06/2023,2023,159,50,0,0,29,
1,I,6,1I6,I,08/06/2023,2023,159,50,0,0,29,
1,LS,6,1LS6,A,08/06/2023,2023,159,0,0,0,28,
1,LS,6,1LS6,C,08/06/2023,2023,159,0,0,0,30,
1,LS,6,1LS6,E,08/06/2023,2023,159,0,0,0,34,
1,LS,6,1LS6,G,08/06/2023,2023,159,0,0,0,32,
1,LS,6,1LS6,I,08/06/2023,2023,159,0,0,0,33,
1,C,7,1C7,A,08/06/2023,2023,159,0,0,0,29,
1,C,7,1C7,C,08/06/2023,2023,159,0,0,0,25,
1,C,7,1C7,E,08/06/2023,2023,159,0,0,0,28,
1,C,7,1C7,G,08/06/2023,2023,159,0,0,0,33,
1,C,7,1C7,I,08/06/2023,2023,159,0,0,0,30,
1,ES,7,1ES7,A,08/06/2023,2023,159,0,0,0,25,
1,ES,7,1ES7,C,08/06/2023,2023,159,0,0,0,27,
1,ES,7,1ES7,E,08/06/2023,2023,159,0,0,0,25,
1,ES,7,1ES7,G,08/06/2023,2023,159,0,0,0,24,
1,ES,7,1ES7,I,08/06/2023,2023,159,0,0,0,24,
1,I,7,1I7,A,08/06/2023,2023,159,50,0,0,30,
1,I,7,1I7,C,08/06/2023,2023,159,50,0,0,29,
1,I,7,1I7,E,08/06/2023,2023,159,50,0,0,29,
1,I,7,1I7,G,08/06/2023,2023,159,50,0,0,23,
1,I,7,1I7,I,08/06/2023,2023,159,50,0,0,32,
1,LS,7,1LS7,A,08/06/2023,2023,159,0,0,0,23,
1,LS,7,1LS7,C,08/06/2023,2023,159,0,0,0,26,
1,LS,7,1LS7,E,08/06/2023,2023,159,0,0,0,26,
1,LS,7,1LS7,G,08/06/2023,2023,159,0,0,0,28,
1,LS,7,1LS7,I,08/06/2023,2023,159,0,0,0,31,
2,C,1,2C1,A,08/06/2023,2023,159,0,0,0,19,
2,C,1,2C1,C,08/06/2023,2023,159,0,0,0,21,
2,C,1,2C1,E,08/06/2023,2023,159,0,0,0,17,
2,C,1,2C1,G,08/06/2023,2023,159,0,0,0,19,
2,C,1,2C1,I,08/06/2023,2023,159,0,0,0,18,
2,ES,1,2ES1,A,08/06/2023,2023,159,0,0,0,16,
2,ES,1,2ES1,C,08/06/2023,2023,159,0,0,0,15,
2,ES,1,2ES1,E,08/06/2023,2023,159,0,0,0,17,
2,ES,1,2ES1,G,08/06/2023,2023,159,0,0,0,17,
2,ES,1,2ES1,I,08/06/2023,2023,159,0,0,0,15,
2,I,1,2I1,A,08/06/2023,2023,159,50,0,0,16,
2,I,1,2I1,C,08/06/2023,2023,159,50,0,0,19,
2,I,1,2I1,E,08/06/2023,2023,159,50,0,0,18,
2,I,1,2I1,G,08/06/2023,2023,159,50,0,0,19,
